1756402241.6280944,-0.0168731,-0.0072522,1.0113388,0.0014958,-0.0028762,0.0035088,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.6350954,-0.0166955,-0.0072719,1.0113813,0.0014886,-0.0029144,0.0035666,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.6410961,-0.0165530,-0.0072576,1.0114186,0.0014847,-0.0029431,0.0035895,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.6470971,-0.0164708,-0.0072074,1.0114503,0.0014825,-0.0029632,0.0035730,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.6530979,-0.0164675,-0.0071224,1.0114759,0.0014799,-0.0029770,0.0035165,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.6590989,-0.0165505,-0.0070077,1.0114953,0.0014741,-0.0029873,0.0034243,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.6671000,-0.0167138,-0.0068727,1.0115085,0.0014621,-0.0029972,0.0033052,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.6731007,-0.0169373,-0.0067305,1.0115161,0.0014409,-0.0030086,0.0031719,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.6801016,-0.0171888,-0.0065973,1.0115185,0.0014084,-0.0030219,0.0030391,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.6861026,-0.0174287,-0.0064904,1.0115166,0.0013646,-0.0030353,0.0029209,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.6921034,-0.0176160,-0.0064260,1.0115114,0.0013121,-0.0030452,0.0028290,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.6981044,-0.0177156,-0.0064164,1.0115040,0.0012569,-0.0030467,0.0027706,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.7041051,-0.0177048,-0.0064670,1.0114957,0.0012077,-0.0030354,0.0027480,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.7121062,-0.0175783,-0.0065749,1.0114876,0.0011748,-0.0030082,0.0027590,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.7181070,-0.0173496,-0.0067281,1.0114809,0.0011683,-0.0029643,0.0027983,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.7251081,-0.0170499,-0.0069067,1.0114768,0.0011954,-0.0029054,0.0028589,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.7311089,-0.0167227,-0.0070859,1.0114759,0.0012592,-0.0028349,0.0029342,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.7371099,-0.0164175,-0.0072387,1.0114791,0.0013572,-0.0027579,0.0030183,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.7431107,-0.0161816,-0.0073412,1.0114867,0.0014818,-0.0026800,0.0031064,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.7491114,-0.0160534,-0.0073759,1.0114991,0.0016214,-0.0026074,0.0031944,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.7551124,-0.0160566,-0.0073358,1.0115160,0.0017624,-0.0025463,0.0032781,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.7641137,-0.0161967,-0.0072259,1.0115373,0.0018910,-0.0025021,0.0033535,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.7701144,-0.0164602,-0.0070641,1.0115624,0.0019952,-0.0024791,0.0034161,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.7761154,-0.0168157,-0.0068786,1.0115907,0.0020660,-0.0024794,0.0034619,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.7821162,-0.0172180,-0.0067040,1.0116213,0.0020986,-0.0025023,0.0034876,0.0000000,0.0000000,0.0000000,0.0000000
